time,open,high,low,close,Return,Kelly Fraction
2021-10-25,4537.2,4574.0,4531.0,4573.3,0.0078675952045133,0.08512081277604794
2021-10-26,4572.8,4598.0,4569.0,4572.8,-0.00010933024293180438,0.10432488243587756
2021-10-27,4572.8,4584.8,4552.2,4556.4,-0.003586424072778316,0.1334091035803677
2021-10-28,4557.1,4597.8,4553.3,4585.6,0.006408568167852069,0.07796982166655288
2021-10-29,4586.5,4610.9,4567.1,4610.2,0.005364619678994931,0.12535970033157456
2021-11-01,4616.1,4626.7,4594.4,4613.3,0.000672422020736807,0.20675455948193294
2021-11-02,4613.7,4635.1,4601.1,4629.6,0.0035332625235731108,0.29289549759339745
2021-11-03,4628.7,4663.7,4620.9,4659.7,0.006501641610506148,0.32605137877929324
2021-11-04,4659.3,4683.9,4658.1,4680.8,0.004528188509989928,0.31258962407801405
2021-11-05,4678.3,4718.1,4674.6,4692.8,0.0025636643308835083,0.2900875735836454
2021-11-08,4691.5,4714.1,4683.4,4699.2,0.0013637913399249246,0.29307071822332276
2021-11-09,4697.2,4707.2,4670.5,4681.8,-0.003702757916240973,0.3342697224286646
2021-11-10,4680.3,4685.7,4631.2,4650.1,-0.006770900081165321,0.42131582270811796
2021-11-11,4650.9,4666.8,4643.6,4652.4,0.0004946130190746079,0.35835626926870096
2021-11-12,4652.2,4690.4,4649.2,4686.7,0.007372538904651504,0.45571074965959435
2021-11-15,4689.6,4702.3,4672.9,4686.7,0.0,0.44505725178124356
2021-11-16,4686.3,4714.6,4675.9,4701.2,0.003093861352337468,0.5249564664102963
2021-11-17,4700.5,4704.8,4683.5,4689.3,-0.0025312686122691552,0.5145014471535033
2021-11-18,4689.9,4710.2,4672.1,4708.7,0.004137078028703556,0.46573871875317946
2021-11-19,4708.6,4727.1,4688.1,4701.3,-0.0015715590290312775,0.45869504712518755
2021-11-22,4703.3,4743.5,4677.6,4687.1,-0.003020441154574227,0.46308865472964206
2021-11-23,4689.1,4698.8,4652.9,4688.5,0.00029869215506383995,0.49213653786887135
2021-11-24,4688.9,4704.9,4659.3,4703.4,0.0031779886957448156,0.5470529186622413
2021-11-25,4704.5,4719.7,4703.5,4708.9,0.0011693668410086566,0.5423922531876296
2021-11-26,4708.7,4709.0,4581.6,4582.8,-0.026779077916286087,0.5089258194037959
2021-11-29,4604.2,4673.2,4602.4,4658.7,0.016561927206074856,0.22453537535624996
2021-11-30,4662.1,4669.9,4560.2,4588.5,-0.015068581363899769,0.2964595049467921
2021-12-01,4592.2,4653.1,4500.3,4510.2,-0.017064400130761714,0.12044878497569102
2021-12-02,4520.2,4595.9,4507.1,4587.8,0.0172054454347923,-0.033025020863312875
2021-12-03,4586.8,4607.9,4493.8,4534.8,-0.011552378046122302,0.07527611044732256
2021-12-06,4541.0,4612.7,4533.2,4596.4,0.013583840522183976,0.0036276543747192857
2021-12-07,4595.6,4698.5,4588.6,4696.8,0.021843181620398777,0.038402295878991584
2021-12-08,4696.7,4713.0,4673.8,4698.9,0.00044711292795085456,0.14913105242591101
2021-12-09,4699.5,4707.1,4663.4,4669.8,-0.006192938772904166,0.17874532755150002
2021-12-10,4669.9,4713.3,4665.6,4712.8,0.009208103130755152,0.10929948413196278
2021-12-13,4716.5,4731.3,4665.3,4673.8,-0.008275335257171945,0.12640352222495238
2021-12-14,4674.2,4685.8,4605.8,4637.7,-0.007723907741024494,0.07458554273824933
2021-12-15,4638.2,4714.2,4611.1,4711.2,0.015848373115984193,0.016455837980707905
2021-12-16,4710.4,4751.8,4651.0,4674.1,-0.007874851417897677,0.058300966716555956
2021-12-17,4672.4,4676.4,4598.8,4629.6,-0.009520549410581669,0.0010866809484188747
2021-12-20,4623.9,4631.3,4530.6,4579.4,-0.01084326939692426,-0.051133107611190706
2021-12-21,4582.2,4652.7,4575.8,4652.0,0.015853605275800486,-0.09807033092265402
2021-12-22,4650.9,4700.1,4631.4,4699.1,0.010124677558039696,-0.017244349301070293
2021-12-23,4699.5,4740.3,4694.1,4725.9,0.005703219765486933,0.04710368589511071
2021-12-27,4728.8,4793.1,4722.5,4791.1,0.013796313929621995,0.06449430729580266
2021-12-28,4790.9,4806.8,4779.8,4789.6,-0.0003130805034334827,0.08430135243138745
2021-12-29,4791.2,4804.1,4778.8,4792.3,0.0005637213963587406,0.0832032057207787
2021-12-30,4794.4,4808.4,4776.1,4781.0,-0.00235794921019139,0.07558635142136289
2021-12-31,4783.3,4787.0,4759.3,4781.7,0.00014641288433381305,0.07620456555763389
2022-01-03,4780.7,4799.0,4755.5,4794.1,0.002593219984524442,0.06366953504942544
2022-01-04,4794.8,4817.5,4774.0,4792.8,-0.0002711666423312886,0.08239730310086343
2022-01-05,4792.2,4797.1,4698.3,4700.8,-0.019195459856451325,0.09291490711353653
2022-01-06,4702.0,4724.4,4670.9,4702.5,0.00036164057181742315,0.017294379702097424
2022-01-07,4705.2,4713.9,4663.5,4675.7,-0.0056990962254120925,0.007272010805786815
2022-01-10,4681.7,4689.9,4581.0,4670.2,-0.0011762944585836932,-0.017002292556323604
2022-01-11,4672.5,4718.63,4636.8,4715.36,0.009669821420924096,0.0719946550759889
2022-01-12,4715.26,4748.8,4703.8,4727.4,0.0025533575379186324,0.05045477671894347
2022-01-13,4727.4,4744.3,4651.1,4660.9,-0.014066928967296999,0.12020419070417387
2022-01-14,4663.7,4674.5,4614.5,4672.8,0.0025531549700703593,0.13166388839807275
2022-01-17,4674.4,4677.5,4646.9,4663.4,-0.0020116418421504134,0.08452420997421102
2022-01-18,4665.4,4669.7,4568.2,4584.8,-0.01685465540163822,0.125280337820938
2022-01-19,4584.5,4611.1,4527.1,4533.4,-0.011210957948002198,-0.004993483418178268
2022-01-20,4535.1,4601.9,4445.8,4464.0,-0.015308598402964613,-0.1782972689554676
2022-01-21,4469.0,4494.5,4390.3,4390.5,-0.016465053763440873,-0.24312793685460068
2022-01-24,4394.1,4434.9,4221.5,4417.4,0.006126864821774269,-0.2931556832429709
2022-01-25,4410.5,4414.8,4285.7,4314.1,-0.02338479648662095,-0.3192165932196518
2022-01-26,4322.4,4454.1,4302.6,4346.7,0.007556616675552075,-0.39544315138345393
2022-01-27,4361.8,4429.5,4271.4,4352.2,0.0012653277198795276,-0.31511947481488245
2022-01-28,4360.2,4434.2,4274.5,4428.1,0.017439455907357404,-0.4596753069243792
2022-01-31,4432.4,4516.6,4403.5,4499.2,0.016056547955104694,-0.27190061423342593
2022-02-01,4501.3,4563.7,4483.9,4558.9,0.013269025604551787,-0.12718190004927257
2022-02-02,4559.1,4595.3,4544.8,4557.3,-0.0003509618548332982,-0.012100279707702772
2022-02-03,4555.7,4556.9,4470.8,4530.4,-0.00590261777807044,-0.0917586433596845
2022-02-04,4522.1,4540.0,4446.9,4492.6,-0.008343634116192655,-0.17517767749484692
2022-02-07,4501.5,4523.0,4471.6,4492.5,-2.2258825624454914e-05,-0.24319636725352028
2022-02-08,4492.9,4531.9,4464.7,4526.0,0.007456872565386741,-0.3393999533622588
2022-02-09,4527.0,4592.4,4525.0,4589.2,0.013963764913831112,-0.29301164716736333
2022-02-10,4588.6,4590.1,4483.5,4501.8,-0.019044713675586133,-0.19223437272051228
2022-02-11,4502.6,4527.4,4400.6,4425.3,-0.01699320271891247,-0.2693257114807062
2022-02-14,4418.1,4434.3,4360.9,4401.7,-0.005332971775924844,-0.3240854170348544
2022-02-15,4402.1,4473.9,4388.1,4465.1,0.014403525910443804,-0.33931202290150786
2022-02-16,4462.5,4490.2,4429.7,4470.7,0.0012541712391658244,-0.2641622775164586
2022-02-17,4472.5,4479.9,4372.8,4379.8,-0.02033238642718138,-0.1975875343924268
2022-02-18,4378.8,4416.2,4326.5,4350.1,-0.0067811315585185605,-0.2630187559053311
2022-02-21,4333.9,4396.2,4290.7,4295.5,-0.012551435599181704,-0.2671473826616952
2022-02-22,4266.5,4363.7,4255.3,4316.9,0.004981957862879582,-0.3105505051231943
2022-02-23,4316.7,4350.2,4217.9,4219.8,-0.02249299265676752,-0.3425784746477148
2022-02-24,4225.0,4295.0,4106.8,4274.1,0.012867908431679176,-0.4180437879335226
2022-02-25,4273.2,4389.0,4232.3,4386.0,0.026180950375517487,-0.3060678788768674
2022-02-28,4266.6,4389.5,4258.0,4374.0,-0.002735978112175075,-0.18374569134454785
2022-03-01,4371.4,4401.7,4279.8,4314.8,-0.013534522176497421,-0.18594337009627482
2022-03-02,4312.6,4401.6,4282.5,4376.9,0.014392324093816411,-0.1758698910455211
2022-03-03,4375.3,4421.3,4344.5,4368.9,-0.0018277776508487387,-0.09606086798474094
2022-03-04,4369.4,4376.8,4284.7,4321.8,-0.010780745725468499,-0.05604536617909658
2022-03-07,4304.0,4327.8,4187.6,4188.4,-0.03086676847609804,-0.03917247373880341
2022-03-08,4186.5,4277.3,4141.3,4156.5,-0.007616273517333516,-0.14395007381171843
2022-03-09,4157.4,4300.1,4156.9,4281.3,0.030025261638397804,-0.09872473293549701
2022-03-10,4280.2,4283.1,4208.6,4258.7,-0.005278770466914384,-0.029844668744079057
2022-03-11,4258.6,4336.5,4199.3,4206.6,-0.012233780261582061,-0.04294430776341901
2022-03-14,4216.0,4253.5,4160.6,4179.3,-0.006489801740122703,-0.11406066821364187
2022-03-15,4180.2,4270.3,4137.3,4257.0,0.018591630177302365,-0.16983458556966616
2022-03-16,4258.6,4375.4,4247.9,4371.0,0.026779422128259345,-0.15125150058271652
2022-03-17,4367.3,4414.6,4328.8,4391.7,0.00473575840768703,-0.08209657846350155
2022-03-18,4393.4,4474.7,4372.9,4474.6,0.01887651706628435,-0.06291644868843008
2022-03-21,4467.3,4481.7,4423.6,4467.0,-0.001698475841416025,-0.0009032617769256134
2022-03-22,4464.3,4522.6,4441.2,4513.7,0.010454443698231453,-0.0046375708860718675
2022-03-23,4509.6,4521.7,4452.6,4456.4,-0.012694685069898348,0.002009508520465988
2022-03-24,4456.3,4525.0,4453.3,4524.0,0.015169194865811031,-0.056101121277108125
2022-03-25,4523.8,4546.1,4500.7,4543.0,0.0041998231653403995,0.018473497464291094
2022-03-28,4542.5,4579.4,4517.5,4577.4,0.007572088928021081,0.06822328044161341
2022-03-29,4576.0,4637.8,4572.7,4628.0,0.011054310307161419,0.10112230600867578
2022-03-30,4626.8,4633.3,4580.8,4607.7,-0.004386343993085573,0.09467278043602063
2022-03-31,4607.0,4619.5,4532.7,4547.3,-0.01310849230635669,0.07611431788024257
2022-04-01,4546.6,4560.6,4506.8,4543.6,-0.0008136696501219731,0.09248853847445378
2022-04-04,4543.6,4585.2,4533.5,4581.6,0.00836341227220716,0.10601483551609488
2022-04-05,4580.7,4593.8,4513.4,4531.5,-0.01093504452592986,0.15796383741482986
2022-04-06,4531.1,4533.3,4449.7,4476.0,-0.012247600132406444,0.11544719159032976
2022-04-07,4476.8,4521.4,4450.2,4499.9,0.005339588918677363,0.13829491018937007
2022-04-08,4499.9,4524.5,4473.9,4489.0,-0.0024222760505788754,0.12604076064209144
2022-04-11,4493.1,4496.5,4408.6,4414.7,-0.01655157050568057,0.06388849766705987
2022-04-12,4416.7,4471.6,4381.1,4400.2,-0.0032844813917140003,0.02978637322627525
2022-04-13,4400.5,4454.1,4388.5,4442.9,0.009704104358892796,0.055087363325702424
2022-04-14,4443.5,4460.4,4389.8,4393.2,-0.011186387269576104,0.04470902691044511
2022-04-18,4387.4,4411.0,4361.3,4404.1,0.002481107165619667,0.02097459149821953
2022-04-19,4405.7,4471.7,4376.7,4445.8,0.009468449853545557,0.057966962693874066
2022-04-20,4443.9,4488.4,4437.3,4473.0,0.0061181339691394054,0.16920772913658286
2022-04-21,4471.8,4512.8,4384.3,4388.6,-0.01886876816454275,0.21341397965663594
2022-04-22,4390.9,4397.2,4252.3,4255.8,-0.030260219660028342,0.08403554379230127
2022-04-25,4262.6,4301.1,4200.3,4299.1,0.010174350298416401,0.005432038912564623
2022-04-26,4297.1,4307.8,4141.9,4144.9,-0.03586797236630934,0.07612707484398898
2022-04-27,4157.8,4241.7,4154.2,4216.5,0.01727424063306726,-0.01653995399434219
2022-04-28,4221.0,4308.6,4188.1,4265.9,0.011715878097948496,-0.02085788414896835
2022-04-29,4242.7,4284.5,4123.7,4141.2,-0.029231815091774305,-0.07552721721393559
2022-05-02,4139.5,4170.4,4061.4,4151.5,0.002487201777262582,-0.1878549542620651
2022-05-03,4150.4,4201.0,4134.3,4179.8,0.006816813200048122,-0.27353504477205554
2022-05-04,4176.8,4308.3,4148.3,4291.2,0.02665199291832132,-0.24458315964280342
2022-05-05,4293.6,4305.6,4105.3,4155.9,-0.03152964205816555,-0.16307540115720248
2022-05-06,4150.5,4157.8,4067.3,4115.9,-0.009624870665800422,-0.22805544844427314
2022-05-09,4090.6,4103.2,3975.5,3994.1,-0.02959255569863206,-0.3259815045209547
2022-05-10,4000.5,4070.0,3957.4,3995.5,0.0003505170125936985,-0.43032069263721806
2022-05-11,3994.2,4054.8,3929.0,3947.7,-0.01196345889125272,-0.48092736156030724
2022-05-12,3943.1,3964.6,3858.5,3913.4,-0.008688603490640046,-0.5740784982818233
2022-05-13,3921.5,4039.6,3918.7,4016.8,0.026422037103286167,-0.5900201789644385
2022-05-16,4026.6,4046.9,3982.9,4003.5,-0.0033110934076877596,-0.38963077020750553
2022-05-17,4004.1,4094.5,4003.9,4093.8,0.02255526414387421,-0.39775996097420635
2022-05-18,4093.7,4097.2,3908.2,3916.7,-0.04326054032927851,-0.3198985772993109
2022-05-19,3917.7,3945.9,3858.6,3902.6,-0.0035999693619628292,-0.41564154547167764
2022-05-20,3902.1,3951.8,3810.2,3904.6,0.0005124788602470787,-0.3900286409501889
2022-05-23,3919.2,3984.3,3909.0,3980.3,0.01938738923321215,-0.4171044804575206
2022-05-24,3951.4,3956.0,3873.9,3951.9,-0.007135140567293918,-0.33320362915365515
2022-05-25,3953.7,3999.6,3915.7,3971.0,0.004833118246919232,-0.30584936410041863
2022-05-26,3976.4,4075.0,3962.2,4053.1,0.020674892974061887,-0.29286245255664334
2022-05-27,4049.4,4169.6,4042.6,4169.2,0.028644741062396673,-0.24463005110924838
2022-05-30,4167.6,4203.6,4159.6,4177.7,0.0020387604336562504,-0.12131994367584895
2022-05-31,4178.9,4180.9,4104.3,4133.1,-0.010675730665198446,-0.12272804942373862
2022-06-01,4137.6,4166.0,4073.7,4098.3,-0.008419830151702112,-0.17278823181989114
2022-06-02,4099.2,4179.8,4073.5,4179.1,0.01971549178927856,-0.20317808476179744
2022-06-03,4179.1,4189.5,4097.8,4109.9,-0.01655858916991715,-0.10389470855451607
2022-06-06,4114.9,4168.8,4105.6,4121.9,0.0029197790700503656,-0.07071711578838659
2022-06-07,4123.0,4164.8,4076.9,4150.9,0.007035590383075663,-0.09129042440596728
2022-06-08,4151.9,4160.1,4106.6,4117.8,-0.007974174275458212,0.01659634674244398
2022-06-09,4116.4,4144.6,4016.2,4024.7,-0.022609160231191527,-0.04946113505310753
2022-06-10,4025.5,4030.3,3897.2,3910.0,-0.0284990185603895,-0.13904789129119552
2022-06-13,3875.8,3877.3,3734.4,3756.2,-0.039335038363171426,-0.1371300383401841
2022-06-14,3758.8,3805.3,3705.5,3738.5,-0.0047122091475426675,-0.23318265136697236
2022-06-15,3743.7,3839.4,3720.9,3790.0,0.013775578440551106,-0.2521372845041615
2022-06-16,3798.2,3828.5,3638.7,3675.8,-0.030131926121371944,-0.30440608147657916
2022-06-17,3680.8,3709.7,3636.0,3678.3,0.0006801240546274734,-0.3008193428693893
2022-06-20,3687.6,3721.3,3658.7,3714.4,0.00981431639616126,-0.29429573741784476
2022-06-21,3713.4,3780.3,3707.0,3765.2,0.013676502261468881,-0.18820911495383744
2022-06-22,3763.4,3801.7,3689.6,3756.5,-0.002310634229257369,-0.14061322606556967
2022-06-23,3756.8,3802.9,3731.6,3781.3,0.0066018900572342165,-0.11556516488531625
2022-06-24,3782.8,3915.8,3779.1,3911.1,0.03432681881892474,-0.07826557677832251
2022-06-27,3914.3,3943.7,3888.9,3905.8,-0.0013551174861291537,-0.05493196011770854
2022-06-28,3907.6,3945.8,3817.9,3824.2,-0.020892006759178794,-0.04989709655459597
2022-06-29,3822.8,3836.3,3797.4,3819.4,-0.0012551644788452165,-0.1701485961346984
2022-06-30,3819.5,3819.8,3736.8,3778.1,-0.010813216735612974,-0.056397645753920075
2022-07-01,3778.3,3830.4,3741.8,3824.2,0.01220190042614,-0.07593118705601253
2022-07-04,3822.7,3824.2,3789.6,3810.9,-0.0034778515768002505,-0.04163989708877213
2022-07-05,3815.0,3853.0,3740.5,3830.6,0.005169382560549884,-0.1034278654126764
2022-07-06,3835.2,3871.7,3806.2,3850.3,0.005142797472980742,-0.07388651214026334
2022-07-07,3851.0,3910.7,3829.4,3896.0,0.011869204997013272,-0.07291226519474805
2022-07-08,3895.2,3917.9,3864.7,3898.4,0.0006160164271047375,-0.1019705165015253
2022-07-11,3895.2,3896.7,3847.4,3858.5,-0.010234968192078808,-0.21786545032268637
2022-07-12,3858.1,3874.0,3801.8,3819.1,-0.01021122197745239,-0.24613106199232923
2022-07-13,3822.1,3868.3,3748.5,3792.6,-0.006938807572464678,-0.24462094232785586
2022-07-14,3789.8,3801.4,3719.6,3792.2,-0.000105468544006726,-0.23980613179914925
2022-07-15,3795.4,3863.8,3776.9,3861.3,0.01822161278413592,-0.32749245087961765
2022-07-18,3874.3,3906.5,3817.8,3835.4,-0.006707585528190063,-0.19318404461441438
2022-07-19,3833.8,3944.4,3831.6,3941.6,0.02768941961724969,-0.21313465989096372
2022-07-20,3943.9,3974.3,3919.3,3950.9,0.0023594479399229318,-0.12957242074423198
2022-07-21,3952.6,4001.2,3927.6,3987.5,0.00926371206560539,-0.10776801132253537
2022-07-22,3985.5,4012.5,3938.6,3962.3,-0.006319749216300852,-0.016252121865253204
2022-07-25,3960.1,3986.0,3943.5,3959.1,-0.0008076117406558003,0.04844490400702743
2022-07-26,3955.7,3961.2,3910.3,3935.7,-0.005910434189588587,0.16082957630253897
2022-07-27,3937.2,4040.3,3937.2,4017.7,0.020834921360876058,0.157334348603944
2022-07-28,4018.4,4108.7,3992.6,4102.9,0.02120616272992004,0.17088856240605985
2022-07-29,4096.8,4141.2,4078.7,4132.2,0.007141290306856174,0.30004710976214655
2022-08-01,4132.1,4144.5,4094.4,4121.3,-0.0026378200474322933,0.3073592992379592
2022-08-02,4117.2,4140.6,4078.6,4093.7,-0.006696916021643795,0.2708405578408865
2022-08-03,4097.0,4167.4,4082.5,4149.7,0.013679556391528402,0.21965795751389253
2022-08-04,4149.4,4170.6,4134.7,4150.8,0.00026507940333053703,0.2596731024227799
2022-08-05,4150.8,4164.1,4101.9,4144.4,-0.0015418714464683347,0.25165727263731014
2022-08-08,4145.9,4187.0,4128.4,4149.3,0.001182318309043584,0.17914321605695105
2022-08-09,4147.7,4153.8,4111.7,4127.8,-0.005181596895861951,0.1985813812087705
2022-08-10,4126.9,4211.2,4112.0,4208.7,0.019598817772178867,0.2486646734615685
2022-08-11,4207.0,4258.4,4200.9,4216.5,0.001853303870553935,0.298815390935721
2022-08-12,4214.6,4280.1,4205.7,4278.6,0.014727854855923317,0.3544485816784811
2022-08-15,4274.7,4301.4,4246.4,4292.5,0.0032487262188565236,0.35741313508586636
2022-08-16,4291.2,4325.4,4277.2,4308.0,0.003610949330227209,0.39368442345643734
2022-08-17,4306.3,4311.8,4252.7,4278.0,-0.0069637883008356605,0.39192272847678306
2022-08-18,4274.1,4292.7,4255.1,4285.6,0.0017765310892940978,0.3422029117018498
2022-08-19,4284.2,4285.0,4218.5,4227.9,-0.013463692365129898,0.32865976583129863
2022-08-22,4215.9,4218.6,4129.9,4144.3,-0.019773409967123068,0.26541323825463625
2022-08-23,4144.8,4160.2,4115.8,4125.7,-0.004488092078276273,0.2348889494001372
2022-08-24,4125.7,4157.1,4108.4,4147.7,0.005332428436386483,0.25320373019078285
2022-08-25,4146.7,4201.6,4140.9,4194.1,0.01118692287291756,0.30111835387780395
2022-08-26,4198.2,4215.5,4057.7,4058.2,-0.03240266088076116,0.33634791060059555
2022-08-29,4025.8,4063.4,4006.8,4035.0,-0.005716820265142086,0.1788456510112048
2022-08-30,4034.8,4071.4,3964.3,3985.9,-0.012168525402726171,0.18224915703258357
2022-08-31,3986.6,4016.8,3952.4,3960.2,-0.006447728242053308,0.051267231708495314
2022-09-01,3958.3,3970.4,3902.9,3966.9,0.0016918337457705324,0.01626233896940922
2022-09-02,3968.4,4018.9,3905.9,3925.4,-0.010461569487509093,-0.01250236753822738
2022-09-05,3930.7,3942.1,3915.1,3936.5,0.002827737300657329,-0.028765630127692413
2022-09-06,3935.3,3962.1,3886.7,3908.8,-0.0070367077352978535,-0.015121351695367286
2022-09-07,3907.0,3988.5,3883.5,3978.6,0.017857142857142794,-0.01973612399487644
2022-09-08,3983.4,4011.6,3942.0,4010.3,0.007967626803398353,-0.032684953687353524
2022-09-09,4010.7,4076.9,4005.5,4066.9,0.014113657332369023,-0.09844517383366896
2022-09-12,4082.2,4119.5,4062.4,4118.3,0.01263861909562558,-0.06201634564221355
2022-09-13,4119.2,4145.6,3920.9,3937.5,-0.043901609887574966,0.005158103855306248
2022-09-14,3936.5,3962.0,3911.5,3955.8,0.004647619047619012,-0.15269455433074347
2022-09-15,3953.1,3959.3,3887.5,3892.6,-0.01597654077557009,-0.20486971869230397
2022-09-16,3884.0,3884.3,3836.0,3870.9,-0.005574680162359291,-0.26293897708608466
2022-09-19,3875.9,3910.3,3829.4,3905.6,0.008964323542328678,-0.28024780662150006
2022-09-20,3905.7,3918.4,3826.9,3862.8,-0.010958623514952803,-0.23229948505083242
2022-09-21,3861.0,3907.4,3775.8,3780.5,-0.021305788547167914,-0.2556332121883692
2022-09-22,3780.4,3816.7,3748.7,3759.1,-0.005660626901203614,-0.46331408730598583
2022-09-23,3761.9,3768.2,3645.8,3693.3,-0.017504189832672656,-0.4713797490708683
2022-09-26,3689.5,3716.3,3644.5,3653.9,-0.010667966317385535,-0.6506543575041553
2022-09-27,3654.8,3717.8,3621.8,3652.1,-0.0004926243192205915,-0.6817770857832329
2022-09-28,3655.0,3736.8,3600.8,3715.4,0.01733249363379974,-0.6672225898499649
2022-09-29,3716.8,3721.3,3609.3,3645.2,-0.01889433170048993,-0.5178442276689533
2022-09-30,3644.1,3680.4,3584.3,3586.1,-0.016213102161746984,-0.5552432033236624
2022-10-03,3582.9,3699.2,3559.6,3682.3,0.026825799615180834,-0.5648846821284461
2022-10-04,3685.6,3795.8,3673.5,3790.6,0.029410965972354264,-0.34854796073458677
2022-10-05,3788.0,3807.2,3722.2,3783.3,-0.0019258164934310429,-0.2171742273724349
2022-10-06,3781.9,3805.6,3737.5,3739.0,-0.011709354267438576,-0.22601953286689971
2022-10-07,3730.7,3751.1,3620.8,3639.3,-0.026664883658732208,-0.2814375617656755
2022-10-10,3624.5,3655.2,3588.4,3615.7,-0.00648476355343075,-0.26685561380275885
2022-10-11,3614.9,3641.2,3567.7,3596.8,-0.005227203584368123,-0.26880725964660646
2022-10-12,3595.4,3623.3,3573.9,3581.6,-0.004225978647686923,-0.2511666316416448
2022-10-13,3584.9,3685.7,3490.1,3668.0,0.024123296850569576,-0.245520292350656
2022-10-14,3669.3,3721.2,3580.7,3587.9,-0.021837513631406735,-0.16314785924143368
2022-10-17,3588.2,3691.3,3584.5,3687.7,0.027815713927366925,-0.18816853876275735
2022-10-18,3699.2,3765.0,3685.2,3746.6,0.015972015077148294,-0.11584507811143961
2022-10-19,3746.9,3762.5,3666.1,3699.0,-0.012704852399508915,-0.07233872112686376
2022-10-20,3695.7,3736.9,3655.9,3665.2,-0.009137604758042817,-0.1315865167135642
2022-10-21,3664.8,3758.1,3631.7,3753.6,0.024118738404452778,-0.15622056042600138
2022-10-24,3772.3,3810.9,3725.7,3794.5,0.010896206308610434,-0.13069000537180628
2022-10-25,3794.1,3863.1,3779.1,3842.0,0.012518118329160721,-0.1349429758868775
2022-10-26,3827.8,3886.2,3813.6,3842.6,0.0001561686621551761,-0.03717086169423026
2022-10-27,3834.7,3860.2,3748.5,3781.2,-0.015978764378285604,-0.04632536159926036
2022-10-28,3788.5,3906.2,3766.8,3901.2,0.03173595683909869,-0.04632947660048557
2022-10-31,3901.2,3901.8,3861.7,3872.5,-0.007356710755664908,0.02136132479621225
2022-11-01,3873.6,3917.3,3842.7,3851.8,-0.005345384118786267,-0.006714407917432971
2022-11-02,3854.5,3895.8,3750.6,3758.6,-0.0241964795679942,0.0026026440544698556
2022-11-03,3757.0,3772.6,3695.2,3717.9,-0.010828499973394301,-0.0021954264668310273
2022-11-04,3715.9,3797.5,3704.0,3763.9,0.012372575916512085,-0.010773243766175342
2022-11-07,3745.2,3813.8,3738.8,3804.4,0.010760115837296524,0.0401001556655163
2022-11-08,3805.5,3859.6,3785.6,3825.4,0.005519924298181156,0.07957578621098944
2022-11-09,3825.3,3840.8,3743.3,3749.1,-0.019945626601139743,0.09504478432740407
2022-11-10,3752.6,3965.8,3745.0,3965.5,0.05772051959136859,0.025281943970282727
2022-11-11,3962.7,4001.7,3944.0,3993.5,0.007060900264783676,0.1451177777587183
2022-11-14,3976.8,4008.7,3956.0,3966.4,-0.006786027294353292,0.19096784492343813
2022-11-15,3967.8,4041.9,3951.4,3986.5,0.0050675675675675436,0.13787789688301172
2022-11-16,3978.5,4007.1,3953.5,3965.6,-0.005242694092562394,0.10532051379577419
2022-11-17,3968.2,3981.2,3903.5,3953.0,-0.0031773249949565985,0.09902418304279138
2022-11-18,3956.3,3985.9,3935.0,3966.2,0.003339236023273351,0.11522028214145781
2022-11-21,3972.1,3973.9,3932.2,3949.8,-0.004134940245070773,0.18200236363509192
2022-11-22,3950.9,4005.4,3937.4,4002.7,0.013393083194085609,0.18671753156810345
2022-11-23,4005.5,4033.7,3995.0,4032.8,0.0075199240512655585,0.22682799980168183
2022-11-24,4033.5,4043.5,4031.6,4037.9,0.0012646300337233463,0.2589383016367726
2022-11-25,4040.0,4040.5,4019.1,4027.8,-0.0025013001807869806,0.23048617003962452
2022-11-28,4014.0,4017.9,3955.7,3966.8,-0.015144744028998458,0.2748057341139487
2022-11-29,3966.2,3984.7,3937.0,3957.6,-0.002319249773116927,0.18700511435790687
2022-11-30,3955.9,4088.0,3937.9,4087.7,0.032873458661815125,0.144127029136516
2022-12-01,4088.6,4102.2,4049.9,4073.3,-0.0035227634121877127,0.2352133640613986
2022-12-02,4072.9,4080.7,4002.6,4071.2,-0.0005155525004296724,0.24788524327457687
2022-12-05,4067.1,4072.17,3984.1,4002.5,-0.016874631558262854,0.2007610082158015
2022-12-06,4002.6,4014.04,3918.3,3941.4,-0.015265459088069977,0.13313993983816905
2022-12-07,3942.1,3957.9,3911.0,3931.5,-0.002511797838331553,0.06805355759033975
2022-12-08,3933.5,3975.03,3912.4,3961.7,0.007681546483530477,0.05721304850647874
2022-12-09,3963.3,3989.66,3928.5,3933.7,-0.007067672968675054,0.11178326247735629
2022-12-12,3935.7,3993.21,3923.2,3984.5,0.012914050385133713,0.02876921067059987
2022-12-13,3986.4,4136.1,3982.5,4018.5,0.008533065629313663,0.0783897301591635
2022-12-14,4021.0,4055.37,3962.1,4004.4,-0.0035087719298245723,0.11536386841210161
2022-12-15,3999.8,4012.78,3878.2,3892.3,-0.02799420637298966,0.1672627638650914
2022-12-16,3894.5,3905.45,3826.0,3848.7,-0.011201603165223784,0.12419945219272388
2022-12-19,3846.5,3871.4,3798.8,3813.6,-0.009119962584768881,0.06471664611517612
2022-12-20,3816.2,3838.9,3775.6,3826.5,0.0033826305852737715,0.014865628016491737
2022-12-21,3830.5,3890.7,3828.0,3885.0,0.015288122304978335,0.009744992647138448
2022-12-22,3887.8,3893.54,3763.9,3821.7,-0.01629343629343638,0.0963709163904248
